PO_ID,SUPPLIER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ORDER_QTY,RECEIVED_QTY,UNIT_COST,PO_AMOUNT,ORDER_DATE,PROMISED_DATE,RECEIVED_DATE
PO007495,SUP002,PRD0076,WH06,628,628,354.24,222462.72,2025-08-11,2025-08-30,2025/08/30
PO007496,SUP016,PRD0051,WH06,348,348,72.66,25285.68,22-Jul-2024,,2024-08-08
PO007497,SUP021,PRD0049,WH06,251,251,$239.50,,2025-02-23,2025-03-15,2025-03-12
PO007498,SUP003,PRD0048,WH06,830,723,374.7,311001.0,2025-06-02,07/07/2025,2025-07-04
PO007499,SUP002,PRD0028,WH01,,850,239.8,203830.0,2025-10-28,2025-11-16,11/16/2025
PO007500,SUP006,PRD0024,WH03,69,69,214.65,14810.85,2024-06-15,2024-07-18,15-Jul-2024
PO007501,SUP006,PRD0027,WH06,447,447,299.68,133956.96,2025-05-13,2025-06-15,2025-06-13
PO007502,SUP021,PRD0001,WH04,1299,1299,358.98,"$466,315.02",2024-02-27,18-Mar-2024,2024-03-16
PO007503,SUP001,PRD0067,WH03,843,843,$100.13,84409.59,2025-01-04,2025-01-16,2025-01-15
PO007504,SUP005,PRD0013,WH03,797,797,127.58,"101,681.26",2024-10-08,2024-10-20,2024-10-20
PO007505,SUP018,PRD0032,WH06,1361,1361,160.48,218413.28,2025-10-13,2025-11-23,23-Nov-2025
PO007506,SUP014,PRD0039,WH05,1252,1252,208.12,260566.24,2025/06/09,2025-07-03,2025-07-02
PO007507,SUP004,PRD0015,WH01,1410,1410,272.68,384478.8,2025-09-22,10/07/2025,06-Oct-2025
PO007508,SUP023,PRD0008,WH05,532,532,300.7,159972.4,01-Aug-2025,08/12/2025,2025-08-12
PO007509,SUP013,PRD0053,WH03,1056,,$241.84,255383.04,2024-10-06,2024/10/18,10/15/2024
PO007510,SUP005,PRD0068,WH03,942,942,364.7,,2025-05-13,2025/05/25,05/23/2025
PO007511,SUP003,PRD0077,WH04,584,584,77.5,45260.0,01/21/2024,2024-02-25,02/23/2024
PO007512,SUP024,PRD0018,WH02,198,198,$162.04,32083.92,2025-01-14,2025-01-26,2025-01-23
PO007513,SUP003,PRD0077,WH06,1153,1153,77.5,89357.5,2024-02-02,2024-03-08,08-Mar-2024
PO007514,SUP012,PRD0063,WH03,"1,338",1338,179.71,240451.98,,17-May-2025,2025-05-17
PO007515,SUP001,PRD0062,WH02,1270,1270,184.46,"$234,264.20",2025-10-19,31-Oct-2025,28-Oct-2025
PO007516,SUP005,PRD0007,WH02,233,233,22.74,5298.42,08-Apr-2025,2025/04/20,2025-04-19
PO007517,SUP005,PRD0068,WH06,410,410,364.7,149527.0,2025-07-25,06-Aug-2025,2025/08/05
PO007518,SUP020,PRD0056,WH06,1134,854,111.86,"$126,849.24",2024-06-08,2024/07/18,2024-07-22
PO007519,SUP017,PRD0026,WH06,96,96,347.66,33375.36,2025-11-06,2025-11-15,2025-11-13
PO007520,SUP006,PRD0027,WH02,1350,1350,299.68,404568.0,2025-01-09,2025-02-11,2025-03-05
PO007521,SUP013,PRD0014,WH06,125,125,61.84,7730.0,2025-04-03,04/15/2025,04/12/2025
PO007522,SUP005,PRD0007,WH01,819,819,22.74,18624.06,2025-06-08,2025-06-20,20-Jun-2025
PO007523,SUP024,PRD0050,WH01,886,886,105.09,93109.74,2025-03-10,2025-03-22,2025-03-20
PO007524,SUP024,PRD0022,WH06,1269,1269,322.72,409531.68,2024-08-03,2024-08-15,2024-08-15
PO007525,SUP019,PRD0046,WH02,505,392,84.95,42899.75,2025-02-19,2025-03-26,2025-03-24
PO007526,SUP004,PRD0015,WH02,1367,1367,272.68,372753.56,20-Mar-2025,2025-04-04,2025-04-14
PO007527,SUP024,PRD0022,WH05,178,178,$322.72,57444.16,2025-08-05,08/17/2025,2025-09-07
PO007528,SUP010,PRD0042,WH02,197,197,134.36,26468.92,2024-11-23,2024/12/13,12/12/2024
PO007529,SUP003,PRD0054,WH02,1230,1230,39.65,48769.5,2024-12-07,2025-01-11,2025-01-11
PO007530,SUP006,PRD0004,WH06,776,569,19.78,15349.28,08-Dec-2024,2025/01/10,2025-01-10
PO007531,SUP004,PRD0021,WH04,899,899,170.55,153324.45,18-Mar-2024,2024/04/02,2024/03/31
PO007532,SUP008,PRD0065,WH03,316,316,335.57,106040.12,2024-03-02,2024-03-13,2024/03/13
PO007533,SUP012,PRD0041,WH03,126,126,169.67,21378.42,2024-01-14,24-Jan-2024,2024-01-22
PO007534,SUP024,PRD0079,WH04,"1,345",1345,124.03,166820.35,,10-Apr-2025,2025-04-08
PO007535,SUP005,PRD0068,WH06,,591,364.7,,11-Oct-2024,10/23/2024,2024-10-20
PO007536,SUP021,PRD0005,WH03,-100,378,324.26,"122,570.28",11-Aug-2025,2025-08-31,2025-08-29
PO007537,SUP013,PRD0014,WH04,,182,61.84,"$11,254.88",2025-04-22,04-May-2025,2025/05/01
PO007538,SUP008,PRD0030,WH03,1413,1413,65.68,92805.84,2024-04-06,2024-04-17,2024/04/14
PO007539,SUP016,PRD0025,WH06,1491,1491,167.97,"$250,443.27",2024-03-09,03/28/2024,2024-03-28
PO007540,SUP005,PRD0068,WH01,1199,1199,364.7,437275.3,2024-09-05,09/17/2024,09/14/2024
PO007541,SUP004,PRD0057,WH02,691,691,63.37,43788.67,2025-09-18,2025/10/03,2025-10-19
PO007542,SUP003,PRD0048,WH05,819,819,374.7,306879.3,2024-02-03,2024/03/09,2024-03-06
PO007543,SUP004,PRD0012,WH03,1170,1170,75.81,88697.7,2024-05-07,2024-05-22,2024/05/21
PO007544,SUP005,PRD0013,WH02,1253,1253,127.58,159857.74,01/21/2024,,09-Feb-2024
PO007545,SUP016,PRD0025,WH06,881,752,167.97,147981.57,2024-10-08,10/27/2024,2024-10-25
PO007546,SUP014,PRD0039,WH02,251,251,208.12,52238.12,03-Nov-2025,2025-11-27,2025-11-24
PO007547,SUP012,PRD0052,WH05,123,123,211.44,"$26,007.12",04/09/2025,2025-04-19,2025-04-16
PO007548,SUP012,PRD0063,WH03,1124,1124,179.71,201994.04,,11-Dec-2024,12/09/2024
PO007549,SUP022,PRD0037,WH05,507,413,361.55,183305.85,2024-04-08,2024-04-17,04/15/2024
PO007550,SUP002,PRD0035,WH02,646,646,152.58,98566.68,2024-08-29,2024-09-17,04-Oct-2024
PO007551,SUP024,PRD0022,WH02,350,350,322.72,112952.0,12/22/2024,,2025-01-01
PO007552,SUP001,PRD0069,WH05,181,,25.4,4597.4,2024-07-05,2024-07-17,2024-07-15
PO007553,SUP019,PRD0074,WH06,246,246,,19987.5,2025-04-24,2025-05-29,2025-06-17
PO007554,SUP008,PRD0065,WH04,1368,1368,$335.57,459059.76,2025-10-28,2025-11-08,11/06/2025
PO007555,SUP023,PRD0008,WH01,1295,1295,300.70,389406.5,,2024-05-31,2024-05-29
PO007556,SUP016,PRD0025,WH03,491,355,167.97,82473.27,20-Jun-2024,2024-07-09,09-Jul-2024
PO007557,SUP019,PRD0046,WH05,474,474,84.95,40266.3,2024-03-26,2024-04-30,04/29/2024
PO007558,SUP006,PRD0070,WH01,508,489,340.52,172984.16,2025-05-08,10-Jun-2025,2025-06-21
PO007559,SUP018,PRD0017,WH03,"1,280",1280,296.9,380032.0,2024-11-09,2024-12-20,18-Dec-2024
PO007560,SUP021,PRD0001,WH01,387,387,358.98,138925.26,11-Jul-2024,,2024/08/15
PO007561,SUP017,PRD0026,WH02,990,990,347.66,344183.4,,2024-06-07,2024-06-06
PO007562,SUP002,PRD0072,WH04,81,,84.7,6860.7,2024-02-17,2024-03-07,2024-03-05
PO007563,SUP003,PRD0054,WH06,1076,1076,39.65,42663.4,2024-11-19,2024-12-24,12-Jan-2025
PO007564,SUP002,PRD0028,WH04,88,88,239.8,21102.4,2025-04-09,2025-04-28,2025-04-28
PO007565,SUP013,PRD0009,WH02,1136,1136,129.79,147441.44,2024-06-08,2024/06/20,2024-06-17
PO007566,SUP999,PRD0016,WH05,1388,1291,234.54,325541.52,2024-01-02,2024-02-12,2024-02-17
PO007567,SUP006,PRD0027,WH03,1017,869,$299.68,304774.56,2024/11/17,2024-12-20,2025-01-03
PO007568,SUP006,PRD0004,WH03,1136,1136,$19.78,,2025-04-04,2025-05-07,2025-05-30
PO007569,SUP008,PRD0043,WH04,965,965,379.8,366507.0,2024-08-22,2024/09/02,
PO007570,SUP006,PRD0027,WH04,569,569,299.68,170517.92,19-Jun-2024,2024-07-22,02-Aug-2024
PO007571,SUP021,PRD0045,WH03,1258,1258,$215.43,271010.94,2024-04-14,2024-05-04,05/04/2024
PO007572,SUP020,PRD0055,WH03,1495,1495,270.14,"$403,859.30",2025-05-22,07/01/2025,2025-06-28
PO007573,SUP024,PRD0011,WH02,1067,"1,067",100.18,"$106,892.06",2025/08/08,20-Aug-2025,2025-08-17
PO007574,SUP012,PRD0041,WH01,259,259,169.67,43944.53,2025-06-07,2025-06-17,2025/06/16
PO007575,SUP003,PRD0077,WH03,686,488,$77.50,53165.0,2024-12-18,2025/01/22,2025-01-20
PO007576,SUP019,PRD0046,WH03,52,37,84.95,"$4,417.40",2025-05-07,06/11/2025,2025-06-10
PO007577,SUP021,PRD0005,WH06,467,377,324.26,151429.42,2024-09-26,2024-10-16,10/13/2024
PO007578,SUP017,PRD0066,WH02,936,936,261.8,245044.8,2024-01-17,2024/01/26,2024-01-24
PO007579,SUP018,PRD0017,WH04,"1,436",,296.9,426348.4,2024-09-06,2024-10-17,2024-10-30
PO007580,SUP013,PRD0009,WH06,1437,1437,129.79,186508.23,04/23/2025,2025-05-05,2025-05-04
PO007581,SUP006,PRD0027,WH02,313,229,299.68,93799.84,16-Mar-2025,,04/16/2025
PO007582,SUP017,PRD0019,WH03,971,971,382.47,,2025-11-04,13-Nov-2025,2025-11-12
PO007583,SUP025,PRD0075,WH06,513,513,246.56,126485.28,2025-11-09,2025-11-19,19-Nov-2025
PO007584,SUP016,PRD0061,WH02,958,958,53.16,,2024-06-13,02-Jul-2024,2024-06-29
PO007585,SUP013,PRD0009,WH04,632,632,,82027.28,2024-01-07,2024-01-19,2024-01-17
PO007586,SUP001,PRD0067,WH01,657,657,100.13,"65,785.41",2024/07/05,2024-07-17,2024-07-17
PO007587,SUP021,PRD0049,WH04,569,569,239.5,136275.5,2025-08-18,07-Sep-2025,2025-09-05
PO007588,SUP002,PRD0076,WH03,784,784,354.24,277724.16,07-Jul-2025,2025/07/26,2025-07-25
PO007589,SUP010,PRD0058,WH01,1392,1392,293.23,408176.16,2024-03-08,03/28/2024,2024-04-12
PO007590,SUP010,PRD0040,WH01,143,143,257.63,36841.09,2024-04-19,2024-05-09,2024-05-06
PO007591,SUP004,PRD0015,WH04,331,247,272.68,90257.08,2025-01-18,2025-02-02,2025-01-31
PO007592,SUP021,PRD0045,WH01,1397,990,$215.43,300955.71,03/25/2025,2025-04-14,2025-04-14
PO007593,SUP019,PRD0073,WH05,159,159,253.85,40362.15,2025-10-29,2025-12-03,2025-12-03
PO007594,SUP002,PRD0076,WH05,857,857,354.24,303583.68,2025-05-28,2025-06-16,2025-06-15
PO007595,SUP019,PRD0003,WH06,391,391,308.62,120670.42,2024-05-24,2024-06-28,2024-07-20
PO007596,SUP024,PRD0018,WH05,751,751,162.04,"$121,692.04",2024-01-26,,2024-02-16
PO007597,SUP019,PRD0046,WH03,735,735,84.95,62438.25,2025-03-06,2025-04-10,2025-04-10
PO007598,SUP020,PRD0056,WH05,743,743,$111.86,83111.98,2025-01-11,2025-02-20,2025-03-05
PO007599,SUP003,PRD0048,WH03,198,198,$374.70,74190.6,2025-09-18,10/23/2025,22-Oct-2025
PO007600,SUP002,PRD0028,WH03,120,120,$239.80,28776.0,2025-01-26,2025-02-14,2025-02-22
PO007601,SUP008,PRD0006,WH03,718,718,208.45,149667.1,2024-12-06,2024-12-17,12/16/2024
PO007602,SUP005,PRD0013,WH04,845,845,127.58,107805.1,2024-07-25,2024/08/06,2024-08-06
PO007603,SUP006,PRD0024,WH04,106,101,214.65,22752.9,2024-02-28,04/01/2024,2024-04-22
PO007604,SUP004,PRD0012,WH03,845,845,75.81,64059.45,2025-08-18,2025-09-02,2025/08/30
PO007605,SUP010,PRD0042,WH02,361,361,134.36,48503.96,2025-07-15,2025-08-04,2025/08/15
PO007606,SUP021,PRD0005,WH01,947,947,324.26,307074.22,2024-04-20,2024-05-10,2024-05-10
PO007607,SUP021,PRD0036,WH02,289,289,25.52,7375.28,2025-04-23,2025-05-13,2025-05-11
PO007608,SUP005,PRD0013,WH02,582,582,127.58,74251.56,2024-09-04,2024-09-16,2024-09-16
PO007609,SUP005,PRD0007,WH05,814,814,22.74,18510.36,2024/10/24,11/05/2024,2024-11-11
PO007610,SUP004,PRD0021,WH02,704,704,170.55,120067.2,31-Jul-2025,08/15/2025,15-Aug-2025
PO007611,SUP019,PRD0073,WH04,1431,1431,253.85,363259.35,2025-07-26,2025-08-30,2025/08/29
PO007612,SUP004,PRD0057,WH05,226,226,63.37,14321.62,,2024-05-24,2024/05/21
PO007613,SUP001,PRD0023,WH04,"1,291",1291,48.11,62110.01,2024-07-28,2024-08-09,2024-08-08
PO007614,SUP008,PRD0065,WH03,369,369,335.57,123825.33,2025-07-12,,2025-07-22
PO007615,SUP020,PRD0038,WH03,696,696,258.78,"$180,110.88",2025-09-15,2025/10/25,
PO007616,SUP022,PRD0033,WH04,579,579,341.2,197554.8,2024-02-23,2024/03/03,2024-03-02
PO007617,SUP003,PRD0002,WH01,595,595,270.53,"160,965.35",2025-07-20,08/24/2025,2025-08-21
PO007618,SUP008,PRD0043,WH01,475,475,379.8,,2024/11/28,2024-12-09,2024-12-06
PO007619,SUP017,PRD0066,WH03,370,370,261.8,,2025-02-05,02/14/2025,2025-02-11
PO007620,SUP003,PRD0054,WH03,403,403,39.65,15978.95,02/21/2024,,2024-03-25
PO007621,SUP021,PRD0005,WH04,405,405,,131325.3,2025-04-07,04/27/2025,2025-04-26
PO007622,SUP010,PRD0040,WH03,1108,1108,257.63,285454.04,2025/04/05,2025-04-25,2025-05-16
PO007623,SUP016,PRD0051,WH06,1434,1434,72.66,104194.44,2025-03-26,2025-04-14,2025/04/14
PO007624,SUP001,PRD0023,WH03,142,142,48.11,6831.62,2025-06-21,03-Jul-2025,30-Jun-2025
PO007625,SUP019,PRD0074,WH01,470,452,81.25,38187.5,05-Oct-2025,11/09/2025,2025/11/06
PO007626,SUP001,PRD0069,WH03,357,357,25.4,"$9,067.80",2025-07-31,12-Aug-2025,12-Aug-2025
PO007627,SUP025,PRD0075,WH06,1061,1061,246.56,261600.16,05/21/2025,2025-05-31,2025/05/29
PO007628,SUP018,PRD0060,WH05,1482,1482,380.72,"$564,227.04",2025-10-29,2025-12-09,2025-12-27
PO007629,SUP013,PRD0053,WH01,834,834,241.84,"$201,694.56",2025-04-03,2025-04-15,03-May-2025
PO007630,SUP021,PRD0045,WH01,1261,"1,204",215.43,271657.23,2025-04-01,2025-04-21,21-Apr-2025
PO007631,SUP001,PRD0020,WH04,266,266,224.3,"59,663.80",2025-01-03,15-Jan-2025,2025-02-06
PO007632,SUP002,PRD0031,WH01,1379,1379,73.98,102018.42,2025-06-06,06/25/2025,2025/06/22
PO007633,SUP021,PRD0036,WH06,1156,1156,25.52,29501.12,2024-02-18,2024-03-09,2024/03/07
PO007634,SUP021,PRD0001,WH05,681,681,358.98,,2024-12-09,29-Dec-2024,2024/12/28
PO007635,SUP008,PRD0065,WH02,901,901,$335.57,302348.57,2024-10-16,2024-10-27,2024-10-26
PO007636,SUP018,PRD0032,WH06,525,417,160.48,84252.0,2025/09/12,2025-10-23,2025-10-20
PO007637,SUP025,PRD0075,WH03,673,673,246.56,165934.88,2024-02-19,2024-02-29,2024-02-27
PO007638,SUP002,PRD0035,WH01,813,704,152.58,124047.54,2025-03-13,04/01/2025,2025/04/19
PO007639,SUP002,PRD0076,WH02,655,655,,232027.2,2024-05-05,24-May-2024,2024/05/21
PO007640,SUP005,PRD0013,WH04,1141,1141,127.58,145568.78,2025-08-23,2025-09-04,2025-09-04
PO007641,SUP024,PRD0071,WH06,1008,1008,309.98,312459.84,2025/08/02,2025-08-14,2025/08/14
PO007642,SUP002,PRD0076,WH02,558,490,354.24,197665.92,2024/06/09,2024-06-28,2024/06/28
PO007643,SUP024,PRD0011,WH04,1358,1358,$100.18,"136,044.44",2025-08-15,08/27/2025,08/25/2025
PO007644,SUP009,PRD0044,WH02,1365,1365,216.5,295522.5,2024-12-03,12/14/2024,2024/12/13
PO007645,SUP020,PRD0064,WH02,753,604,48.68,36656.04,10/22/2025,2025-12-01,23-Dec-2025
PO007646,SUP024,PRD0011,WH04,712,712,100.18,71328.16,2025-05-11,23-May-2025,2025-05-20
PO007647,SUP008,PRD0065,WH05,527,469,335.57,176845.39,,2024-02-04,2024-02-01
PO007648,SUP002,PRD0076,WH01,410,410,354.24,145238.4,2024-05-17,2024/06/05,2024-06-04
PO007649,SUP012,PRD0052,WH06,70,70,211.44,"$14,800.80",10/01/2024,2024/10/11,2024-10-28
PO007650,SUP008,PRD0065,WH02,936,936,335.57,314093.52,2024-05-23,2024-06-03,2024/06/02
PO007651,SUP020,PRD0064,WH04,449,449,48.68,"$21,857.32",03/31/2024,2024-05-10,06/03/2024
PO007652,SUP001,PRD0023,WH04,1079,1079,$48.11,51910.69,2025-10-27,2025-11-08,2025-11-05
PO007653,SUP008,PRD0065,WH06,1044,1044,335.57,350335.08,2025-08-13,2025-08-24,2025-08-22
PO007654,SUP012,PRD0052,WH01,444,444,211.44,93879.36,10/22/2024,2024-11-01,2024-11-01
PO007655,SUP001,PRD0067,WH02,1031,"1,031",100.13,103234.03,05/26/2024,2024-06-07,2024-06-06
PO007656,SUP019,PRD0074,WH01,1334,1183,81.25,108387.5,2024-05-03,2024-06-07,2024-06-06
PO007657,SUP014,PRD0039,WH01,982,982,208.12,204373.84,2025/09/14,2025/10/08,05-Oct-2025
PO007658,SUP020,PRD0059,WH02,171,171,194.35,33233.85,2024-08-13,2024-09-22,2024-09-19
PO007659,SUP006,PRD0024,WH03,811,697,214.65,174081.15,2024-01-09,02/11/2024,2024-02-08
PO007660,SUP008,PRD0065,WH04,89,89,335.57,29865.73,09/27/2024,2024-10-08,10/08/2024
PO007661,SUP006,PRD0027,WH03,673,673,299.68,201684.64,04-Nov-2024,2024/12/07,12/04/2024
PO007662,SUP004,PRD0057,WH02,794,794,63.37,"$50,315.78",2025/02/27,2025-03-14,2025-03-13
PO007663,SUP013,PRD0053,WH01,590,590,241.84,142685.6,2024-08-18,08/30/2024,2024-08-28
PO007664,SUP008,PRD0065,WH03,1178,,335.57,,09/19/2025,2025-09-30,2025-09-28
PO007665,SUP023,PRD0008,WH01,1493,1493,300.7,448945.1,2025-03-13,2025-03-24,23-Mar-2025
PO007666,SUP004,PRD0012,WH05,173,173,75.81,13115.13,2025-11-01,2025-11-16,2025-11-15
PO007667,SUP018,PRD0032,WH02,1269,1269,160.48,203649.12,2024-09-06,17-Oct-2024,2024-10-17
PO007668,SUP004,PRD0021,WH06,1264,1264,170.55,215575.2,2025-03-19,04/03/2025,2025-04-01
PO007669,SUP001,PRD0069,WH03,1252,1252,25.4,31800.8,05-Sep-2024,2024-09-17,2024-09-15
PO007670,SUP005,PRD0007,WH06,1050,"1,050",22.74,23877.0,2025-04-20,2025-05-02,2025-05-23
PO007671,SUP020,PRD0059,WH02,1369,1369,194.35,266065.15,2025-05-22,2025-07-01,07/07/2025
PO007672,SUP008,PRD0065,WH04,,1232,335.57,"$413,422.24",2024-08-06,2024-08-17,2024-08-15
PO007673,SUP018,PRD0032,WH04,623,526,160.48,"99,979.04",2025-09-29,2025-11-09,2025-11-09
PO007674,SUP017,PRD0080,WH03,251,251,376.53,94509.03,2025-08-05,08/14/2025,08/14/2025
PO007675,SUP017,PRD0066,WH02,1326,1326,261.8,"347,146.80",2025-08-31,2025-09-09,2025-09-09
PO007676,SUP020,PRD0059,WH02,878,878,194.35,170639.3,2024/05/28,2024-07-07,2024-07-07
PO007677,SUP013,PRD0014,WH02,1366,,61.84,84473.44,03-May-2025,2025-05-15,2025-05-14
PO007678,SUP010,PRD0058,WH01,646,646,293.23,189426.58,2024-03-13,02-Apr-2024,04/14/2024
PO007679,SUP019,PRD0003,WH02,164,146,308.62,,2024-03-12,2024-04-16,2024-05-09
PO007680,SUP019,PRD0046,WH02,1263,1263,84.95,107291.85,2025-10-23,2025-11-27,11/24/2025
PO007681,SUP002,PRD0035,WH01,162,162,152.58,24717.96,04/13/2024,02-May-2024,04/30/2024
PO007682,SUP003,PRD0002,WH04,-100,596,270.53,161235.88,2025-08-10,2025-09-14,2025-09-14
PO007683,SUP019,PRD0073,WH06,1050,953,253.85,266542.5,2024-10-19,2024-11-23,2024-11-20
PO007684,SUP020,PRD0059,WH03,819,740,194.35,159172.65,07/25/2024,2024-09-03,2024-09-03
PO007685,SUP012,PRD0063,WH01,213,213,179.71,"$38,278.23",2024-02-19,2024-02-29,2024-02-27
PO007686,SUP018,PRD0032,WH04,1447,1100,$160.48,232214.56,2025-04-04,05/15/2025,2025-05-14
PO007687,SUP017,PRD0026,WH01,1269,1269,347.66,441180.54,2025-05-05,,2025-05-12
PO007688,SUP020,PRD0056,WH02,657,657,111.86,73492.02,2024/11/13,23-Dec-2024,2024-12-23
PO007689,SUP005,PRD0068,WH03,317,317,364.70,115609.9,04-Jul-2025,16-Jul-2025,07/14/2025
PO007690,SUP021,PRD0001,WH01,,1464,358.98,525546.72,2024-08-07,2024-08-27,08/27/2024
PO007691,SUP018,PRD0017,WH01,1465,1080,296.9,434958.5,2025-01-10,2025-02-20,2025-03-13
PO007692,SUP001,PRD0062,WH04,1168,1168,184.46,215449.28,2024-07-14,2024-07-26,25-Jul-2024
PO007693,SUP021,PRD0049,WH03,999,999,,239260.5,2025-01-30,02/19/2025,2025-02-19
PO007694,SUP020,PRD0055,WH04,1305,1157,270.14,352532.7,2024-04-02,2024-05-12,2024-05-09
PO007695,SUP019,PRD0003,WH01,346,346,308.62,"106,782.52",2024-11-19,,17-Jan-2025
PO007696,SUP022,PRD0033,WH03,266,266,341.2,90759.2,2025-01-08,,2025-01-15
PO007697,SUP003,PRD0054,WH01,1076,1076,39.65,42663.4,13-Jan-2025,2025-02-17,2025-03-06
PO007698,SUP023,PRD0008,WH03,657,657,300.7,197559.9,2024-10-30,2024-11-10,2024-11-09
PO007699,SUP001,PRD0062,WH04,"1,176",1176,184.46,216924.96,2025-03-13,,25-Mar-2025
PO007700,SUP003,PRD0002,WH06,1363,1363,270.53,368732.39,2024-12-14,2025-01-18,2025-01-17
PO007701,SUP021,PRD0045,WH03,730,730,215.43,157263.9,2024-07-11,2024-07-31,2024-07-29
PO007702,SUP006,PRD0034,WH06,755,702,,78150.05,2024-05-26,2024-06-28,2024-07-14
PO007703,SUP005,PRD0068,WH06,357,306,364.7,130197.9,2025-03-16,28-Mar-2025,
PO007704,SUP008,PRD0043,WH03,172,172,379.8,65325.6,09/30/2025,11-Oct-2025,10/09/2025
PO007705,SUP006,PRD0024,WH02,799,799,,171505.35,05/27/2025,2025-06-29,2025-06-26
PO007706,SUP021,PRD0005,WH01,721,721,324.26,233791.46,2025-03-10,,03/30/2025
PO007707,SUP020,PRD0038,WH06,560,560,258.78,144916.8,18-Sep-2025,10/28/2025,2025-10-25
PO007708,SUP006,PRD0027,WH04,1124,,,336840.32,2025-09-03,2025-10-06,2025-10-05
PO007709,SUP003,PRD0048,WH03,875,801,374.7,327862.5,2024-12-10,2025-01-14,2025/01/12
PO007710,SUP017,PRD0066,WH04,"1,059",1059,261.8,277246.2,2024-03-15,2024-03-24,03/23/2024
PO007711,SUP021,PRD0036,WH04,653,653,25.52,16664.56,2025-03-07,2025-03-27,2025-03-26
PO007712,SUP024,PRD0050,WH04,"1,127",1127,105.09,118436.43,27-Feb-2025,2025-03-11,03/11/2025
PO007713,SUP016,PRD0051,WH02,347,347,72.66,25213.02,07/07/2024,07/26/2024,2024/07/25
PO007714,SUP020,PRD0078,WH01,522,522,256.38,133830.36,2025-07-31,2025-09-09,09/09/2025
PO007715,SUP020,PRD0055,WH03,542,504,270.14,"$146,415.88",2025-08-14,2025-09-23,2025/10/07
PO007716,SUP021,PRD0036,WH06,1219,1219,25.52,31108.88,2024-08-13,2024-09-02,2024-09-01
PO007717,SUP018,PRD0060,WH05,346,293,380.72,131729.12,,2024-12-31,2024-12-29
PO007718,SUP021,PRD0036,WH01,718,676,25.52,18323.36,2024-05-12,2024-06-01,2024-05-31
PO007719,SUP006,PRD0027,WH01,226,190,299.68,67727.68,2024-05-01,2024-06-03,2024/06/03
PO007720,SUP009,PRD0044,WH05,189,189,216.5,40918.5,2024-06-29,10-Jul-2024,2024-07-08
PO007721,SUP001,PRD0023,WH02,915,915,$48.11,44020.65,2024-09-05,2024-09-17,2024-09-17
PO007722,SUP014,PRD0039,WH01,369,369,208.12,76796.28,2024-07-04,2024-07-28,2024-08-07
PO007723,SUP018,PRD0016,WH01,339,339,234.54,79509.06,2024-04-13,05/24/2024,2024-05-21
PO007724,SUP017,PRD0066,WH04,1130,1130,261.80,295834.0,2024-10-31,2024-11-09,11/06/2024
PO007725,SUP003,PRD0077,WH05,76,61,77.5,5890.0,2025-02-28,2025-04-04,2025-04-23
PO007726,SUP003,PRD0077,WH03,62,62,77.5,4805.0,2024-08-09,,2024-09-30
PO007727,SUP024,PRD0018,WH03,"1,311",1311,162.04,212434.44,2024-12-28,,2025-01-08
PO007728,SUP012,PRD0063,WH02,573,573,179.71,102973.83,2024-07-03,2024-07-13,2024-07-11
PO007729,SUP024,PRD0079,WH03,337,337,124.03,41798.11,23-Apr-2025,05/05/2025,2025-05-02
PO007730,SUP022,PRD0037,WH01,412,412,361.55,148958.6,16-Mar-2025,2025-03-25,2025-03-23
PO007731,SUP020,PRD0064,WH06,316,316,48.68,15382.88,2025-10-14,2025/11/23,2025-11-22
PO007732,SUP008,PRD0030,WH06,1213,1213,$65.68,79669.84,2024-02-06,2024-02-17,2024-02-14
PO007733,SUP012,PRD0063,WH06,476,,179.71,85541.96,2025/08/03,13-Aug-2025,2025-08-12
PO007734,SUP013,PRD0053,WH06,1165,1165,241.84,281743.6,2024-08-19,08/31/2024,2024-08-31
PO007735,SUP019,PRD0073,WH04,902,902,253.85,228972.7,2024-02-14,2024-03-20,30-Mar-2024
PO007736,SUP020,PRD0078,WH02,1472,1113,256.38,377391.36,2025-04-14,05/24/2025,23-May-2025
PO007737,SUP017,PRD0066,WH06,904,904,261.80,236667.2,2024-04-26,2024-05-05,2024-05-04
PO007738,SUP013,PRD0009,WH06,964,964,129.79,125117.56,2024-04-29,2024-05-11,2024/05/09
PO007739,SUP005,PRD0007,WH05,99,99,22.74,"$2,251.26",2025-10-28,2025-11-09,2025-11-07
PO007740,SUP020,PRD0059,WH01,,683,194.35,132741.05,30-May-2024,2024-07-09,
PO007741,SUP019,PRD0073,WH01,360,360,253.85,"$91,386.00",2025-01-07,2025-02-11,02/11/2025
PO007742,SUP021,PRD0005,WH04,1272,1272,,412458.72,2024-05-16,2024/06/05,2024-06-03
PO007743,SUP006,PRD0004,WH05,1059,1059,19.78,"20,947.02",2024-03-25,2024-04-27,2024-05-18
PO007744,SUP024,PRD0071,WH02,"1,124",1124,309.98,348417.52,01/01/2024,13-Jan-2024,01/10/2024
PO007745,SUP024,PRD0050,WH06,605,605,105.09,63579.45,2024-01-11,01/23/2024,2024-01-20
PO007746,SUP005,PRD0013,WH05,949,949,127.58,121073.42,2024-11-18,2024-11-30,2024-11-27
PO007747,SUP001,PRD0023,WH01,1241,1241,48.11,59704.51,2024-10-22,2024-11-03,2024-10-31
