SO_ID,CUSTOMER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,SHIP_MODE_KEY,ORDER_QTY,SHIPPED_QTY,FREIGHT_COST,REVENUE,ORDER_DATE,SHIP_DATE,PROMISED_DATE,DELIVERY_DATE
SO0018914,CUST0118,PRD0006,WH01,SM4,93,93,,27457.32,2025-10-24,26-Oct-2025,2025-11-09,2025-11-08
SO0018915,CUST0072,PRD0067,WH04,SM2,80,80,76.78,10757.6,2024-08-07,10-Aug-2024,2024-09-11,2024-09-10
SO0018916,CUST0194,PRD0067,WH04,SM2,6,6,4.73,806.82,2024-10-03,2024-10-05,06-Nov-2024,03-Nov-2024
SO0018917,CUST0045,PRD0020,WH01,SM4,183,183,154.81,68224.23,2024-03-28,2024-03-29,2024-04-12,2024/04/14
SO0018918,CUST0002,PRD0029,WH02,SM1,258,258,1116.25,29489.4,02-Jul-2025,2025-07-03,2025-07-08,2025-07-05
SO0018919,CUST0018,PRD0016,WH06,SM2,145,145,103.9,46926.35,2024-02-20,02/21/2024,2024-03-24,02-Apr-2024
SO0018920,CUST0018,PRD0011,WH04,SM3,97,97,180.03,12922.34,2024-12-06,12/09/2024,12/18/2024,17-Dec-2024
SO0018921,CUST0196,PRD0023,WH06,SM4,125,125,117.18,10758.75,05/13/2025,05/16/2025,2025-05-30,05/27/2025
SO0018922,CUST0045,PRD0022,WH06,SM3,171,171,246.41,85746.24,2024-04-21,2024-04-22,2024-05-01,2024-04-30
SO0018923,CUST0087,PRD0069,WH05,SM1,38,38,186.24,1586.5,2024-12-21,2024-12-22,2024-12-27,2024-12-26
SO0018924,CUST0012,PRD0074,WH01,SM1,184,184,621.66,"$21,318.24",2024-11-20,2024-11-22,2024-11-27,2024-11-26
SO0018925,CUST0124,PRD0049,WH05,SM1,192,192,841.26,80872.32,2025-02-08,2025-02-11,02/16/2025,02/15/2025
SO0018926,CUST0067,PRD0065,WH06,SM3,35,35,66.43,15493.45,2024-11-16,2024-11-17,11/26/2024,24-Nov-2024
SO0018927,CUST0111,PRD0045,WH02,SM4,65,54,47.75,19327.14,2025-09-04,2025-09-06,2025-09-20,2025-09-17
SO0018928,CUST0160,PRD0057,WH06,SM1,94,94,$386.08,11070.38,2024-08-09,08/12/2024,2024-08-17,2024-08-14
SO0018929,CUST0137,PRD0041,WH01,SM4,284,284,240.29,"67,518.16",03/22/2025,24-Mar-2025,2025-04-07,2025-04-18
SO0018930,CUST0197,PRD0030,WH02,SM3,126,84,146.25,7310.52,2024-03-24,2024-03-26,2024-04-04,2024-04-09
SO0018931,CUST0150,PRD0049,WH04,SM3,270,270,478.62,"$113,726.70",2025-09-17,09/18/2025,2025-09-27,09/30/2025
SO0018932,CUST0071,PRD0031,WH03,SM4,67,57,$64.52,5417.28,2025-08-21,2025/08/23,2025-09-06,2025-09-03
SO0018933,CUST0193,PRD0003,WH05,SM3,57,50,94.37,20369.5,2025/01/19,2025-01-22,,2025-02-05
SO0018934,CUST0135,PRD0036,WH06,SM2,47,47,40.81,2220.28,2024-10-01,2024-10-04,11/05/2024,2024-11-03
SO0018935,CUST0152,PRD0052,WH06,SM4,112,112,92.18,41360.48,2025-10-16,19-Oct-2025,2025/11/02,10/31/2025
SO0018936,CUST0051,PRD0047,WH04,SM1,111,111,523.62,36065.01,2025/03/28,2025-03-29,2025-04-03,2025/04/10
SO0018937,CUST0113,PRD0030,WH06,SM3,31,31,47.44,2697.93,05/21/2025,2025-05-23,2025-06-01,2025-05-29
SO0018938,CUST0188,PRD0077,WH03,SM2,263,263,225.24,38461.12,2025-07-07,2025-07-09,2025/08/10,2025-08-09
SO0018939,CUST0180,PRD0067,WH02,SM1,267,151,557.02,"20,304.97",2024-11-10,2024-11-12,2024-11-17,2024-11-25
SO0018940,CUST0165,PRD0065,WH06,SM4,117,117,141.64,51792.39,2024-11-19,2024-11-22,2024-12-06,2024-12-05
SO0018941,CUST0179,PRD0015,WH05,SM4,209,192,169.26,69588.48,01/06/2024,2024-01-08,2024-01-22,2024-01-19
SO0018942,CUST0119,PRD0079,WH03,SM2,71,71,46.12,,2025-05-27,2025-05-30,2025-07-01,
SO0018943,CUST0110,PRD0029,WH02,SM3,261,219,418.21,25031.7,2025-01-12,,2025-01-22,2025-02-01
SO0018944,CUST0082,PRD0026,WH04,SM4,,98,116.02,52640.7,2025-10-12,10/13/2025,27-Oct-2025,2025/10/25
SO0018945,CUST0102,PRD0063,WH04,SM3,262,262,486.82,68096.42,2025/08/31,2025-09-02,2025-09-11,2025-09-08
SO0018946,CUST0037,PRD0054,WH06,SM1,177,163,522.48,10842.76,17-May-2024,05/19/2024,2024-05-24,2024-05-22
SO0018947,CUST0181,PRD0021,WH06,SM2,173,173,131.47,55411.9,2025-09-21,09/23/2025,2025-10-25,2025-10-24
SO0018948,CUST0079,PRD0040,WH04,SM1,258,258,842.17,94598.28,2024-12-08,2024/12/11,12/16/2024,2024/12/15
SO0018949,CUST0065,PRD0030,WH06,SM2,98,,73.53,8528.94,11/14/2024,2024-11-15,17-Dec-2024,15-Dec-2024
SO0018950,CUST0197,PRD0035,WH03,SM1,102,102,332.22,24752.34,2024-04-08,2024-04-11,04/16/2024,2024-04-14
SO0018951,CUST0072,PRD0053,WH06,SM2,123,123,104.3,55188.87,2024-02-20,2024-02-22,25-Mar-2024,2024-03-22
SO0018952,CUST0052,PRD0052,WH06,SM4,59,59,67.83,21788.11,2024-02-24,2024-02-25,2024-03-10,03/07/2024
SO0018953,CUST0053,PRD0046,WH03,SM2,219,219,147.89,31656.45,2024-11-29,12/02/2024,2025-01-03,01/01/2025
SO0018954,CUST0172,PRD0079,WH01,SM4,119,119,116.22,23995.16,2025-03-18,03/21/2025,04/04/2025,04/02/2025
SO0018955,CUST0132,PRD0043,WH04,SM3,219,219,321.81,153512.43,2025-11-21,2025-11-23,12/02/2025,30-Nov-2025
SO0018956,CUST0185,PRD0030,WH06,SM2,173,164,146.92,14272.92,2024-11-25,2024/11/26,2024-12-28,2024/12/25
SO0018957,CUST0147,PRD0061,WH03,SM4,244,,213.78,17703.12,2024-08-20,2024-08-23,2024-09-06,09/04/2024
SO0018958,CUST0031,PRD0017,WH01,SM1,53,53,273.91,21010.26,2025-08-04,2025/08/05,2025-08-10,2025-08-08
SO0018959,CUST0088,PRD0060,WH05,SM3,115,,198.97,58100.3,13-Jul-2024,07/16/2024,07/25/2024,2024-07-24
SO0018960,CUST0116,PRD0042,WH01,SM4,272,272,325.35,"$54,696.48",2024-02-24,,2024-03-12,03/11/2024
SO0018961,CUST0009,PRD0028,WH02,SM1,178,91,362.56,29350.23,2024-12-25,12/26/2024,2024-12-31,2024-12-29
SO0018962,CUST0150,PRD0073,WH02,SM4,188,171,178.94,78275.25,2024-12-15,17-Dec-2024,2024-12-31,2024-12-30
SO0018963,CUST0178,PRD0056,WH06,SM4,262,262,226.67,43573.22,2025-10-22,2025-10-24,2025-11-07,2025-11-05
SO0018964,CUST0199,PRD0041,WH02,SM3,223,223,302.77,"$53,016.02",2024-03-22,2024-03-23,2024-04-01,2024-04-09
SO0018965,CUST0025,PRD0020,WH03,SM4,,39,35.01,14539.59,2025-05-06,2025/05/08,2025-05-22,2025-05-19
SO0018966,CUST0118,PRD0043,WH02,SM1,220,220,890.29,154213.4,2025-04-06,2025-04-08,04/13/2025,10-Apr-2025
SO0018967,CUST0192,PRD0073,WH02,SM4,228,228,193.68,"$104,367.00",2024/04/28,2024-04-29,2024-05-13,2024/05/24
SO0018968,CUST0113,PRD0032,WH06,SM4,109,109,$109.99,25480.93,2024-11-21,23-Nov-2024,07-Dec-2024,2024-12-06
SO0018969,CUST0073,PRD0033,WH01,SM2,237,237,173.48,103365.18,2025-07-22,2025-07-24,25-Aug-2025,2025-08-24
SO0018970,CUST0148,PRD0015,WH01,SM4,194,194,250.43,70313.36,2025-08-25,2025-08-27,2025-09-10,2025-09-16
SO0018971,CUST0098,PRD0055,WH02,SM2,243,164,115.38,64986.64,2024-01-22,2024-01-24,2024-02-25,2024-03-05
SO0018972,CUST0028,PRD0045,WH02,SM1,164,164,533.15,58697.24,2024-06-25,06/28/2024,2024-07-03,2024-07-01
SO0018973,CUST0089,PRD0005,WH03,SM4,170,170,203.84,80268.9,08/27/2024,2024-08-28,2024-09-11,2024-09-10
SO0018974,CUST0195,PRD0019,WH04,SM3,44,44,71.46,24169.2,2024-06-06,2024-06-09,18-Jun-2024,2024-06-23
SO0018975,CUST0149,PRD0001,WH06,SM4,61,61,62.76,29368.45,2024-12-29,2025/01/01,01/15/2025,2025-01-20
SO0018976,CUST0115,PRD0037,WH01,SM4,66,66,72.4,45021.24,2025/08/26,2025/08/29,2025-09-12,2025-09-09
SO0018977,CUST0101,PRD0061,WH03,SM2,275,275,271.46,23864.5,2024-03-17,2024-03-18,2024-04-19,2024-04-16
SO0018978,CUST0141,PRD0018,WH04,SM2,288,288,274.04,67464.0,2024-11-26,2024-11-27,2024-12-29,2024-12-27
SO0018979,CUST0148,PRD0035,WH03,SM4,233,233,201.49,56542.11,2025-02-27,2025-02-28,2025-03-14,03/11/2025
SO0018980,CUST0126,PRD0051,WH03,SM4,64,64,72.9,,2024-01-26,2024-01-29,2024-02-12,2024-02-09
SO0018981,CUST0150,PRD0040,WH01,SM4,277,277,$342.29,101564.82,15-Jun-2024,2024-06-18,2024-07-02,2024-06-29
SO0018982,CUST0160,PRD0034,WH03,SM3,229,229,309.08,38430.78,2025-07-22,2025-07-24,2025-08-02,
SO0018983,CUST0189,PRD0062,WH06,SM3,46,46,87.9,15158.84,2024-12-25,2024/12/26,2025-01-04,
SO0018984,CUST0143,PRD0071,WH03,SM1,134,134,482.64,70770.76,2024/02/23,2024-02-25,2024/03/01,2024-03-05
SO0018985,CUST0087,PRD0011,WH06,SM3,198,198,363.37,"26,377.56",2024-05-28,05/29/2024,2024-06-07,2024-06-04
SO0018986,CUST0087,PRD0032,WH06,SM4,244,244,259.15,"57,039.88",06-Jan-2024,2024-01-08,2024-01-22,2024-01-19
SO0018987,CUST9999,PRD0027,WH02,SM2,72,72,$47.96,38423.52,03/24/2024,03/25/2024,2024-04-26,2024/05/04
SO0018988,CUST0150,PRD0059,WH05,SM3,201,201,339.28,58386.48,2025-01-21,24-Jan-2025,02-Feb-2025,2025-02-01
SO0018989,CUST0092,PRD0073,WH06,SM3,261,261,459.73,119472.75,2024-12-14,12/16/2024,2024-12-25,12/22/2024
SO0018990,CUST0154,PRD0004,WH01,SM4,268,268,262.7,8538.48,2024-01-31,02-Feb-2024,16-Feb-2024,
SO0018991,CUST0086,PRD0068,WH03,SM4,57,57,56.88,34852.65,2024/12/20,2024-12-21,04-Jan-2025,2025/01/01
SO0018992,CUST0105,PRD0050,WH03,SM1,278,278,1364.28,47724.26,2024-12-26,2024-12-28,2025-01-02,01-Jan-2025
SO0018993,CUST0123,PRD0048,WH06,SM1,48,,226.72,"$24,088.32",2024-11-28,2024-11-29,2024-12-04,2024-12-02
SO0018994,CUST0096,PRD0044,WH05,SM1,165,165,857.65,64356.6,2025-05-31,2025-06-03,08-Jun-2025,2025-06-05
SO0018995,CUST0177,PRD0060,WH05,SM3,45,45,75.72,22734.9,2024/12/23,2024-12-24,02-Jan-2025,2024/12/30
SO0018996,CUST0008,PRD0039,WH03,SM1,239,239,976.84,89902.24,2025-06-25,2025-06-28,2025-07-03,2025-07-01
SO0018997,CUST0153,PRD0054,WH04,SM2,164,164,114.56,10909.28,2025-06-30,2025-07-01,2025-08-02,2025-07-30
SO0018998,CUST0111,PRD0041,WH01,SM2,43,43,38.97,"10,222.82",19-Sep-2025,2025-09-22,2025-10-24,2025-10-23
SO0018999,CUST0069,PRD0031,WH06,SM3,226,226,277.58,21479.04,2025-05-19,2025-05-22,05/31/2025,2025-05-28
SO0019000,CUST0081,PRD0058,WH01,SM3,184,184,323.36,86836.96,2025-11-04,2025/11/07,2025-11-16,2025-11-14
SO0019001,CUST0081,PRD0017,WH04,SM3,152,152,$198.39,60255.84,2025-07-31,2025-08-02,2025-08-11,2025-08-10
SO0019002,CUST0126,PRD0074,WH01,SM1,125,105,504.58,12165.3,2025-03-10,2025-03-12,2025-03-17,2025-03-15
SO0019003,CUST0191,PRD0073,WH04,SM1,32,32,115.36,14648.0,2024-02-13,02/15/2024,02/20/2024,2024-02-19
SO0019004,CUST0183,PRD0046,WH04,SM2,57,57,46.16,8239.35,2025/04/22,,2025-05-27,2025-05-26
SO0019005,CUST0076,PRD0062,WH06,SM1,230,,828.36,75794.2,2025-06-28,2025-07-01,2025-07-06,2025-07-04
SO0019006,CUST0028,PRD0079,WH01,SM1,284,284,1053.22,57265.76,2024-10-26,10/29/2024,2024-11-03,2024-11-02
SO0019007,CUST0071,PRD0041,WH01,SM3,85,85,157.34,"$20,207.90",2025-11-06,2025-11-07,2025/11/16,2025-11-14
SO0019008,CUST0001,PRD0078,WH05,SM4,152,152,154.33,63212.24,2025-03-13,2025-03-14,2025-03-28,2025/03/27
SO0019009,CUST0011,PRD0064,WH01,SM4,,199,235.31,18387.6,2025-08-29,30-Aug-2025,2025/09/13,2025-09-12
SO0019010,CUST0092,PRD0074,WH02,SM4,76,76,$68.05,"$8,805.36",2025-11-18,2025-11-21,05-Dec-2025,12/04/2025
SO0019011,CUST0064,PRD0056,WH04,SM4,108,108,94.05,17961.48,2024-12-07,2024-12-09,2024-12-23,2024-12-27
SO0019012,CUST0194,PRD0039,WH06,SM2,127,,$123.06,47772.32,2025-07-25,2025-07-27,2025-08-28,2025-08-27
SO0019013,CUST0072,PRD0048,WH01,SM3,252,252,316.68,"$126,463.68",13-Jul-2025,2025-07-16,25-Jul-2025,2025-07-24
SO0019014,CUST0079,PRD0058,WH02,SM3,150,83,154.77,39171.02,2025-04-25,2025-04-27,06-May-2025,2025-05-12
SO0019015,CUST0124,PRD0065,WH02,SM1,234,234,1017.8,"103,584.78",03-Jan-2024,2024-01-04,2024-01-09,2024-01-06
SO0019016,CUST0184,PRD0062,WH06,SM1,29,29,122.66,9556.66,20-Dec-2024,2024-12-23,2024-12-28,25-Dec-2024
SO0019017,CUST0049,PRD0012,WH01,SM3,53,53,92.12,6587.9,06/02/2025,2025-06-04,2025/06/13,2025-06-10
SO0019018,CUST0083,PRD0067,WH02,SM3,220,220,426.13,29583.4,2024-10-17,2024-10-20,2024/10/29,2024-10-27
SO0019019,CUST0031,PRD0042,WH03,SM3,189,189,316.37,38006.01,2024-12-03,2024-12-05,2024-12-14,2024/12/11
SO0019020,CUST0029,PRD0072,WH03,SM1,77,77,309.67,8681.75,2025-02-01,2025-02-04,02/09/2025,2025-02-07
SO0019021,CUST0081,PRD0077,WH06,SM2,184,167,153.79,24422.08,2024-12-23,2024-12-25,2025-01-26,2025-01-23
SO0019022,CUST0090,PRD0043,WH04,SM4,208,208,208.11,145801.76,2024-08-30,2024-09-02,2024-09-16,2024-09-13
SO0019023,CUST0073,PRD0038,WH04,SM2,293,293,247.7,133171.43,2025-06-24,2025-06-26,2025-07-28,2025-08-06
SO0019024,CUST0140,PRD0022,WH06,SM4,172,172,$137.87,86247.68,2025-03-06,2025-03-09,2025-03-23,2025-03-21
SO0019025,CUST0032,PRD0019,WH04,SM2,51,51,39.41,28014.3,24-Apr-2025,04/25/2025,2025-05-27,2025-05-25
SO0019026,CUST0018,PRD0063,WH05,SM4,64,60,70.61,15594.6,07/08/2024,2024-07-10,2024-07-24,2024-07-22
SO0019027,CUST0157,PRD0067,WH04,SM4,275,275,311.32,36979.25,2025-06-23,2025/06/26,2025-07-10,07/07/2025
SO0019028,CUST0053,PRD0052,WH06,SM1,285,285,"$1,236.59",105247.65,2024-02-19,2024-02-21,2024-02-26,2024-02-24
SO0019029,CUST0143,PRD0073,WH06,SM2,258,258,256.01,"$118,099.50",2024/09/24,2024-09-26,2024-10-28,10/27/2024
SO0019030,CUST0013,PRD0072,WH03,SM2,92,92,77.27,10373.0,21-May-2025,2025-05-22,2025-06-23,
SO0019031,CUST0067,PRD0019,WH01,SM4,232,232,209.74,127437.6,25-Dec-2024,2024-12-27,01/10/2025,2025-01-18
SO0019032,CUST0056,PRD0019,WH01,SM2,63,63,60.67,34605.9,2024-12-17,2024-12-20,2025-01-21,01/26/2025
SO0019033,CUST0170,PRD0036,WH01,SM3,5,5,6.85,236.2,24-Feb-2024,2024-02-27,2024-03-07,2024/03/05
SO0019034,CUST0062,PRD0011,WH04,SM1,37,37,167.37,4929.14,2025-09-07,2025-09-10,2025-09-15,2025-09-25
SO0019035,CUST0117,PRD0051,WH03,SM3,249,249,302.1,29259.99,2025-01-05,2025-01-06,2025-01-15,2025-01-13
SO0019036,CUST0021,PRD0035,WH06,SM1,153,153,635.97,37128.51,2024-06-11,2024/06/12,2024-06-17,2024-06-14
SO0019037,CUST0198,PRD0074,WH01,SM4,231,231,287.55,26763.66,2025/01/25,2025-01-28,2025-02-11,2025-02-08
SO0019038,CUST0004,PRD0070,WH03,SM2,174,174,130.66,76267.68,2025-08-14,2025-08-16,2025-09-17,2025-09-15
SO0019039,CUST0196,PRD0049,WH04,SM4,,,188.14,"$80,451.11",2024-11-28,2024-11-30,2024-12-14,2024-12-13
SO0019040,CUST0117,PRD0073,WH02,SM4,171,138,164.34,63169.5,01/09/2024,2024/01/12,2024-01-26,2024-01-25
SO0019041,CUST0067,PRD0014,WH06,SM4,208,189,223.46,14715.54,2025/04/22,2025-04-23,2025-05-07,2025-05-06
SO0019042,CUST0004,PRD0045,WH06,SM3,179,179,314.42,64065.89,2024-12-14,2024-12-17,2024-12-26,2024-12-23
SO0019043,CUST0121,PRD0047,WH04,SM2,204,204,192.64,66281.64,17-Jul-2025,2025-07-18,08/19/2025,2025-08-18
SO0019044,CUST0017,PRD0076,WH03,SM3,286,286,495.38,173367.48,2025-07-31,2025/08/01,,2025-08-09
SO0019045,CUST0065,PRD0021,WH06,SM2,39,39,26.91,12491.7,2024/11/21,2024-11-23,,2024-12-23
SO0019046,CUST0035,PRD0050,WH04,SM3,69,57,74.4,9785.19,17-Jan-2024,2024-01-20,2024-01-29,2024-01-26
SO0019047,CUST0182,PRD0041,WH02,SM3,158,123,,"29,242.02",07-Jul-2024,2024-07-09,2024/07/18,2024-07-17
SO0019048,CUST0074,PRD0067,WH04,SM2,217,217,141.23,29179.99,2025-07-27,2025-07-29,2025-08-30,08/27/2025
SO0019049,CUST0077,PRD0067,WH02,SM4,99,99,108.1,"13,312.53",2024-04-20,21-Apr-2024,2024-05-05,2024/05/02
SO0019050,CUST0195,PRD0033,WH01,SM4,290,290,274.16,126480.6,2025-06-13,2025-06-14,2025-06-28,2025-06-26
SO0019051,CUST0151,PRD0007,WH04,SM3,85,85,134.34,2963.1,12/03/2024,06-Dec-2024,2024-12-15,2024-12-13
SO0019052,CUST0099,PRD0017,WH01,SM4,49,,40.06,19424.58,2024-12-02,12/03/2024,2024-12-17,2024-12-14
SO0019053,CUST0120,PRD0028,WH01,SM4,97,97,80.83,31285.41,04/05/2025,2025-04-08,2025-04-22,2025-04-20
SO0019054,CUST0098,PRD0028,WH01,SM4,246,246,251.16,79342.38,10/11/2024,2024-10-13,2024-10-27,2024-10-26
SO0019055,CUST0146,PRD0051,WH05,SM2,290,290,234.37,34077.9,2024-04-29,2024-05-01,2024-06-02,2024-05-30
SO0019056,CUST0001,PRD0054,WH04,SM1,237,237,999.37,15765.24,2025-07-19,2025-07-21,2025/07/26,2025-07-23
SO0019057,CUST0042,PRD0027,WH06,SM3,139,139,242.03,74178.74,2024-01-24,2024-01-25,2024-02-03,2024-02-11
SO0019058,CUST0174,PRD0075,WH04,SM4,198,198,208.95,"$62,752.14",20-Oct-2024,10/23/2024,11/06/2024,2024-11-05
SO0019059,CUST0137,PRD0032,WH06,SM4,281,281,292.66,65689.37,2025-04-12,15-Apr-2025,04/29/2025,2025-04-28
SO0019060,CUST0078,PRD0045,WH06,SM1,27,27,94.24,9663.57,2024-11-03,2024-11-04,2024-11-09,2024-11-06
SO0019061,CUST0199,PRD0069,WH06,SM2,148,148,117.57,6179.0,2024-09-23,26-Sep-2024,2024-10-28,2024-11-05
SO0019062,CUST0040,PRD0018,WH02,SM3,162,162,230.54,37948.5,2025-11-07,2025-11-08,2025-11-17,2025/11/28
SO0019063,CUST0036,PRD0013,WH04,SM2,250,250,220.21,55985.0,,06-May-2024,06/07/2024,2024-06-04
SO0019064,CUST0160,PRD0055,WH02,SM1,59,59,282.57,23379.34,06/28/2024,2024-07-01,2024-07-06,
SO0019065,CUST0144,PRD0039,WH06,SM2,144,144,-50.00,"$54,167.04",09/25/2024,2024/09/28,30-Oct-2024,10/29/2024
SO0019066,CUST0115,PRD0075,WH06,SM4,177,143,172.71,45320.99,2025/01/23,26-Jan-2025,2025-02-09,02/07/2025
SO0019067,CUST0119,PRD0008,WH04,SM4,146,146,131.54,80297.08,2025/09/07,2025-09-10,2025-09-24,2025-09-22
SO0019068,CUST0052,PRD0039,WH06,SM2,91,91,72.08,34230.56,2025-10-27,2025-10-30,2025-12-01,2025-11-28
SO0019069,CUST0163,PRD0012,WH01,SM4,142,142,117.52,"$17,650.60",2025-11-19,2025-11-21,2025-12-05,2025-12-16
SO0019070,CUST0165,PRD0045,WH02,SM4,20,20,19.27,7158.2,2025-11-10,2025/11/11,11/25/2025,2025-11-28
SO0019071,CUST0083,PRD0071,WH04,SM1,243,243,790.84,"$128,338.02",26-Sep-2024,2024-09-28,2024-10-03,2024-09-30
SO0019072,CUST0189,PRD0056,WH02,SM3,207,148,$279.73,24613.88,2024-01-26,01/27/2024,02/05/2024,12-Feb-2024
SO0019073,CUST0103,PRD0070,WH04,SM4,285,,310.73,124921.2,2024-03-06,2024-03-08,2024-03-22,
SO0019074,CUST0009,PRD0037,WH04,SM1,,181,593.02,123467.34,19-Nov-2025,2025-11-21,2025/11/26,2025-11-23
SO0019075,CUST0107,PRD0068,WH04,SM2,235,235,166.56,"143,690.75",2025-09-25,2025-09-26,2025-10-28,2025/10/27
SO0019076,CUST0084,PRD0004,WH01,SM3,112,112,160.66,"$3,568.32",2024-11-13,15-Nov-2024,,11/22/2024
SO0019077,CUST0053,PRD0063,WH05,SM1,266,266,1083.72,69136.06,2025-09-30,2025-10-01,2025-10-06,2025-10-03
SO0019078,CUST0200,PRD0042,WH03,SM2,256,256,255.75,51479.04,2024-09-12,2024-09-13,2024-10-15,2024-10-12
SO0019079,CUST0151,PRD0062,WH01,SM4,156,156,174.15,"$51,408.24",,2025-04-15,2025-04-29,2025-04-27
SO0019080,CUST0088,PRD0002,WH04,SM2,234,234,222.93,90703.08,2025-07-08,07/10/2025,2025-08-11,2025-08-21
SO0019081,CUST0069,PRD0013,WH04,SM2,160,160,$107.26,35830.4,2024-11-12,2024-11-15,2024-12-17,2024-12-16
SO0019082,CUST0008,PRD0079,WH03,SM3,226,226,372.96,45570.64,2025-03-05,2025-03-06,2025-03-15,2025-03-13
SO0019083,CUST0149,PRD0002,WH02,SM3,26,13,15.71,5039.06,2025-10-21,24-Oct-2025,02-Nov-2025,2025-11-01
SO0019084,CUST0005,PRD0010,WH05,SM1,189,189,676.94,,2025-09-16,18-Sep-2025,2025-09-23,2025-10-02
SO0019085,CUST0152,PRD0073,WH04,SM1,280,280,"$1,317.94",128170.0,2025-08-12,2025-08-13,2025-08-18,2025-08-17
SO0019086,CUST0124,PRD0080,WH01,SM1,177,157,747.46,79597.43,2025-11-04,2025-11-05,10-Nov-2025,2025-11-09
SO0019087,CUST0123,PRD0025,WH05,SM1,65,65,$277.01,16303.3,2025-09-29,02-Oct-2025,10/07/2025,05-Oct-2025
SO0019088,CUST0143,PRD0078,WH03,SM2,258,258,215.07,107294.46,2024-06-04,2024-06-06,2024/07/08,2024-07-06
SO0019089,CUST0166,PRD0044,WH06,SM1,228,228,855.39,88929.12,21-Jun-2024,2024-06-24,2024-06-29,2024-07-04
SO0019090,CUST0063,PRD0016,WH02,SM1,54,47,193.12,"$15,210.61",2024-02-24,2024-02-27,2024-03-03,29-Feb-2024
SO0019091,CUST0050,PRD0078,WH05,SM2,99,99,67.33,41171.13,2024-01-07,2024-01-10,11-Feb-2024,2024-02-10
SO0019092,CUST0053,PRD0078,WH03,SM1,182,182,680.28,75688.34,2024-04-22,,04/30/2024,2024-04-27
SO0019093,CUST0156,PRD0032,WH02,SM2,123,123,114.33,28753.71,2024-11-23,2024/11/25,,2025-01-01
SO0019094,CUST0049,PRD0052,WH02,SM1,14,14,54.72,"5,170.06",2025-01-10,2025-01-11,01/16/2025,2025-01-14
SO0019095,CUST0076,PRD0020,WH06,SM9,190,190,$175.66,70833.9,10/08/2024,2024-10-10,2024-10-24,2024-10-21
SO0019096,CUST0002,PRD0051,WH03,SM1,280,280,"1,445.08","32,902.80",2024-12-01,04-Dec-2024,2024-12-09,2024-12-07
SO0019097,CUST0158,PRD0049,WH05,SM2,147,147,100.33,61917.87,2024-07-26,2024-07-29,2024-08-30,2024-08-29
SO0019098,CUST0037,PRD0009,WH05,SM1,192,192,821.19,43655.04,08-Jun-2024,2024-06-09,2024-06-14,2024-06-11
SO0019099,CUST0135,PRD0077,WH03,SM1,21,21,103.9,3071.04,2025-04-19,2025-04-20,25-Apr-2025,2025-04-24
SO0019100,CUST0056,PRD0006,WH01,SM2,183,183,163.27,54028.92,2024-08-04,2024-08-06,2024-09-07,09/05/2024
SO0019101,CUST0078,PRD0014,WH06,SM2,236,236,,"18,374.96",2024-01-10,01/11/2024,12-Feb-2024,2024-02-09
SO0019102,CUST0053,PRD0051,WH05,SM2,228,196,195.11,23031.96,2024-07-07,2024-07-09,2024-08-10,2024-08-08
SO0019103,CUST0021,PRD0059,WH05,SM3,,54,91.88,15685.92,23-Jul-2025,2025-07-26,2025-08-04,2025-08-15
SO0019104,CUST0053,PRD0078,WH03,SM1,129,129,475.4,53647.23,2024/11/25,11/26/2024,2024-12-01,10-Dec-2024
SO0019105,CUST0066,PRD0005,WH04,SM4,34,34,38.6,16053.78,2025-01-21,2025-01-22,2025/02/05,2025-02-03
SO0019106,CUST0123,PRD0010,WH05,SM3,38,38,61.26,"2,790.34",04-Nov-2025,2025-11-07,2025-11-16,2025-11-13
SO0019107,CUST0041,PRD0022,WH06,SM4,188,188,,94270.72,2024-01-02,2024-01-05,2024-01-19,01/17/2024
SO0019108,CUST0085,PRD0001,WH03,SM3,233,233,287.41,112177.85,09/20/2025,,2025/09/30,2025-09-27
SO0019109,CUST0014,PRD0017,WH01,SM4,142,142,,56291.64,2025-03-24,03/27/2025,04/10/2025,2025-04-08
SO0019110,CUST0040,PRD0059,WH05,SM2,89,89,68.11,25852.72,2025-08-21,08/24/2025,2025-09-25,2025-09-24
SO0019111,CUST0050,PRD0020,WH01,SM4,45,45,49.36,16776.45,2025-10-05,10/06/2025,2025-10-20,2025-10-29
SO0019112,CUST0008,PRD0027,WH06,SM1,10,10,33.09,5336.6,2024-01-08,2024-01-10,2024-01-15,2024-01-14
SO0019113,CUST0044,PRD0060,WH01,SM4,92,92,76.63,46480.24,2024-04-26,2024-04-29,13-May-2024,05/10/2024
SO0019114,CUST0157,PRD0080,WH01,SM4,133,133,124.78,"67,429.67",05/01/2024,2024-05-02,05/16/2024,2024-05-24
SO0019115,CUST0039,PRD0032,WH06,SM1,206,206,,"48,156.62",2025-05-12,2025-05-14,19-May-2025,2025-05-18
SO0019116,CUST0180,PRD0076,WH03,SM4,77,77,93.85,"46,675.86",2025-07-01,2025-07-03,07/17/2025,07/15/2025
SO0019117,CUST0176,PRD0011,WH06,SM4,248,248,240.19,33038.56,2024-08-06,08/09/2024,2024-08-23,2024-08-20
SO0019118,CUST0059,PRD0054,WH06,SM1,296,296,-50.00,19689.92,01/24/2025,2025-01-27,2025-02-01,2025-01-29
