PO_ID,SUPPLIER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ORDER_DATE_KEY,PROMISED_DATE_KEY,RECEIVED_DATE_KEY,ORDER_QTY,RECEIVED_QTY,UNIT_COST,PO_AMOUNT
PO007685,SUP012,PRD0063,WH01,20240219,20240229,20240227,213,213,179.71,38278.23
PO007686,SUP018,PRD0032,WH04,20250404,20250515,20250514,1447,1100,160.48,232214.56
PO007687,SUP017,PRD0026,WH01,20250505,20250514,20250512,1269,1269,347.66,441180.54
PO007688,SUP020,PRD0056,WH02,20241113,20241223,20241223,657,657,111.86,73492.02
PO007689,SUP005,PRD0068,WH03,20250704,20250716,20250714,317,317,364.7,115609.9
PO007690,SUP021,PRD0001,WH01,20240807,20240827,20240827,1464,1464,358.98,525546.72
PO007691,SUP018,PRD0017,WH01,20250110,20250220,20250313,1465,1080,296.9,434958.5
PO007692,SUP001,PRD0062,WH04,20240714,20240726,20240725,1168,1168,184.46,215449.28
PO007693,SUP021,PRD0049,WH03,20250130,20250219,20250219,999,999,239.5,239260.5
PO007694,SUP020,PRD0055,WH04,20240402,20240512,20240509,1305,1157,270.14,352532.7
PO007695,SUP019,PRD0003,WH01,20241119,20241224,20250117,346,346,308.62,106782.52
PO007696,SUP022,PRD0033,WH03,20250108,20250117,20250115,266,266,341.2,90759.2
PO007697,SUP003,PRD0054,WH01,20250113,20250217,20250306,1076,1076,39.65,42663.4
PO007698,SUP023,PRD0008,WH03,20241030,20241110,20241109,657,657,300.7,197559.9
PO007699,SUP001,PRD0062,WH04,20250313,20250325,20250325,1176,1176,184.46,216924.96
PO007700,SUP003,PRD0002,WH06,20241214,20250118,20250117,1363,1363,270.53,368732.39
PO007701,SUP021,PRD0045,WH03,20240711,20240731,20240729,730,730,215.43,157263.9
PO007702,SUP006,PRD0034,WH06,20240526,20240628,20240714,755,702,103.51,78150.05
PO007703,SUP005,PRD0068,WH06,20250316,20250328,20250328,357,306,364.7,130197.9
PO007704,SUP008,PRD0043,WH03,20250930,20251011,20251009,172,172,379.8,65325.6
PO007705,SUP006,PRD0024,WH02,20250527,20250629,20250626,799,799,214.65,171505.35
PO007706,SUP021,PRD0005,WH01,20250310,20250330,20250330,721,721,324.26,233791.46
PO007707,SUP020,PRD0038,WH06,20250918,20251028,20251025,560,560,258.78,144916.8
PO007708,SUP006,PRD0027,WH04,20250903,20251006,20251005,1124,1124,299.68,336840.32
PO007709,SUP003,PRD0048,WH03,20241210,20250114,20250112,875,801,374.7,327862.5
PO007710,SUP017,PRD0066,WH04,20240315,20240324,20240323,1059,1059,261.8,277246.2
PO007711,SUP021,PRD0036,WH04,20250307,20250327,20250326,653,653,25.52,16664.56
PO007712,SUP024,PRD0050,WH04,20250227,20250311,20250311,1127,1127,105.09,118436.43
PO007713,SUP016,PRD0051,WH02,20240707,20240726,20240725,347,347,72.66,25213.02
PO007714,SUP020,PRD0078,WH01,20250731,20250909,20250909,522,522,256.38,133830.36
PO007715,SUP020,PRD0055,WH03,20250814,20250923,20251007,542,504,270.14,146415.88
PO007716,SUP021,PRD0036,WH06,20240813,20240902,20240901,1219,1219,25.52,31108.88
PO007717,SUP018,PRD0060,WH05,20241120,20241231,20241229,346,293,380.72,131729.12
PO007718,SUP021,PRD0036,WH01,20240512,20240601,20240531,718,676,25.52,18323.36
PO007719,SUP006,PRD0027,WH01,20240501,20240603,20240603,226,190,299.68,67727.68
PO007720,SUP009,PRD0044,WH05,20240629,20240710,20240708,189,189,216.5,40918.5
PO007721,SUP001,PRD0023,WH02,20240905,20240917,20240917,915,915,48.11,44020.65
PO007722,SUP014,PRD0039,WH01,20240704,20240728,20240807,369,369,208.12,76796.28
PO007723,SUP018,PRD0016,WH01,20240413,20240524,20240521,339,339,234.54,79509.06
PO007724,SUP017,PRD0066,WH04,20241031,20241109,20241106,1130,1130,261.8,295834.0
PO007725,SUP003,PRD0077,WH05,20250228,20250404,20250423,76,61,77.5,5890.0
PO007726,SUP003,PRD0077,WH03,20240809,20240913,20240930,62,62,77.5,4805.0
PO007727,SUP024,PRD0018,WH03,20241228,20250109,20250108,1311,1311,162.04,212434.44
PO007728,SUP012,PRD0063,WH02,20240703,20240713,20240711,573,573,179.71,102973.83
PO007729,SUP024,PRD0079,WH03,20250423,20250505,20250502,337,337,124.03,41798.11
PO007730,SUP022,PRD0037,WH01,20250316,20250325,20250323,412,412,361.55,148958.6
PO007731,SUP020,PRD0064,WH06,20251014,20251123,20251122,316,316,48.68,15382.88
PO007732,SUP008,PRD0030,WH06,20240206,20240217,20240214,1213,1213,65.68,79669.84
PO007733,SUP012,PRD0063,WH06,20250803,20250813,20250812,476,476,179.71,85541.96
PO007734,SUP013,PRD0053,WH06,20240819,20240831,20240831,1165,1165,241.84,281743.6
PO007735,SUP019,PRD0073,WH04,20240214,20240320,20240330,902,902,253.85,228972.7
PO007736,SUP020,PRD0078,WH02,20250414,20250524,20250523,1472,1113,256.38,377391.36
PO007737,SUP017,PRD0066,WH06,20240426,20240505,20240504,904,904,261.8,236667.2
PO007738,SUP013,PRD0009,WH06,20240429,20240511,20240509,964,964,129.79,125117.56
PO007739,SUP005,PRD0007,WH05,20251028,20251109,20251107,99,99,22.74,2251.26
PO007740,SUP020,PRD0059,WH01,20240530,20240709,20240709,683,683,194.35,132741.05
PO007741,SUP019,PRD0073,WH01,20250107,20250211,20250211,360,360,253.85,91386.0
PO007742,SUP021,PRD0005,WH04,20240516,20240605,20240603,1272,1272,324.26,412458.72
PO007743,SUP006,PRD0004,WH05,20240325,20240427,20240518,1059,1059,19.78,20947.02
PO007744,SUP024,PRD0071,WH02,20240101,20240113,20240110,1124,1124,309.98,348417.52
PO007745,SUP024,PRD0050,WH06,20240111,20240123,20240120,605,605,105.09,63579.45
PO007746,SUP005,PRD0013,WH05,20241118,20241130,20241127,949,949,127.58,121073.42
PO007747,SUP001,PRD0023,WH01,20241022,20241103,20241031,1241,1241,48.11,59704.51
PO007748,SUP005,PRD0068,WH02,20240127,20240208,20240207,1065,1065,364.7,388405.5
PO007749,SUP020,PRD0055,WH01,20240825,20241004,20241008,1336,1336,270.14,360907.04
PO007750,SUP010,PRD0040,WH05,20240704,20240724,20240724,390,390,257.63,100475.7
PO007751,SUP004,PRD0021,WH01,20250123,20250207,20250205,1007,714,170.55,171743.85
PO007752,SUP014,PRD0039,WH01,20251107,20251201,20251201,52,43,208.12,10822.24
PO007753,SUP010,PRD0042,WH05,20250415,20250505,20250504,1496,1496,134.36,201002.56
PO007754,SUP016,PRD0025,WH06,20250916,20251005,20251002,1424,1424,167.97,239189.28
PO007755,SUP020,PRD0056,WH06,20240510,20240619,20240616,1008,1008,111.86,112754.88
PO007756,SUP005,PRD0007,WH03,20240526,20240607,20240605,296,296,22.74,6731.04
PO007757,SUP001,PRD0023,WH03,20250525,20250606,20250604,1071,1071,48.11,51525.81
PO007758,SUP023,PRD0008,WH01,20240729,20240809,20240808,897,897,300.7,269727.9
PO007759,SUP018,PRD0060,WH02,20250731,20250910,20250907,1118,1118,380.72,425644.96
PO007760,SUP016,PRD0025,WH06,20241111,20241130,20241130,1344,1344,167.97,225751.68
PO007761,SUP022,PRD0033,WH01,20240516,20240525,20240525,325,325,341.2,110890.0
PO007762,SUP005,PRD0007,WH03,20250728,20250809,20250806,517,517,22.74,11756.58
PO007763,SUP017,PRD0019,WH02,20250109,20250118,20250116,493,493,382.47,188557.71
PO007764,SUP006,PRD0070,WH05,20250629,20250801,20250809,1375,1017,340.52,468215.0
PO007765,SUP010,PRD0058,WH02,20241103,20241123,20241122,1183,1183,293.23,346891.09
PO007766,SUP022,PRD0033,WH06,20240326,20240404,20240404,1353,1353,341.2,461643.6
PO007767,SUP002,PRD0072,WH04,20250408,20250427,20250427,572,572,84.7,48448.4
PO007768,SUP017,PRD0026,WH01,20240325,20240403,20240331,819,819,347.66,284733.54
PO007769,SUP012,PRD0052,WH02,20250327,20250406,20250406,1407,1407,211.44,297496.08
PO007770,SUP004,PRD0021,WH02,20241010,20241025,20241024,913,913,170.55,155712.15
PO007771,SUP004,PRD0057,WH06,20250622,20250707,20250707,534,534,63.37,33839.58
PO007772,SUP019,PRD0073,WH03,20250814,20250918,20251003,843,640,253.85,213995.55
PO007773,SUP024,PRD0018,WH03,20241004,20241016,20241016,1234,1234,162.04,199957.36
PO007774,SUP020,PRD0055,WH06,20250822,20251001,20250930,400,383,270.14,108056.0
PO007775,SUP002,PRD0076,WH02,20240316,20240404,20240401,82,82,354.24,29047.68
PO007776,SUP020,PRD0055,WH04,20240314,20240423,20240423,339,339,270.14,91577.46
PO007777,SUP024,PRD0011,WH03,20251106,20251118,20251117,928,928,100.18,92967.04
PO007778,SUP004,PRD0012,WH01,20250125,20250209,20250208,469,469,75.81,35554.89
PO007779,SUP020,PRD0064,WH01,20241102,20241212,20241212,1100,823,48.68,53548.0
PO007780,SUP020,PRD0055,WH04,20240415,20240525,20240525,1326,1326,270.14,358205.64
PO007781,SUP001,PRD0020,WH01,20240715,20240727,20240725,273,273,224.3,61233.9
PO007782,SUP001,PRD0067,WH03,20250411,20250423,20250422,219,219,100.13,21928.47
PO007783,SUP018,PRD0060,WH06,20250712,20250822,20250822,294,294,380.72,111931.68
PO007784,SUP023,PRD0008,WH01,20250915,20250926,20250925,372,372,300.7,111860.4
PO007785,SUP006,PRD0034,WH05,20241004,20241106,20241129,1115,1115,103.51,115413.65
PO007786,SUP006,PRD0027,WH04,20241105,20241208,20250101,742,654,299.68,222362.56
PO007787,SUP021,PRD0036,WH06,20240421,20240511,20240510,1393,1270,25.52,35549.36
PO007788,SUP005,PRD0068,WH06,20240226,20240309,20240307,886,886,364.7,323124.2
PO007789,SUP018,PRD0016,WH05,20241024,20241204,20241220,908,908,234.54,212962.32
PO007790,SUP001,PRD0023,WH06,20250128,20250209,20250208,1091,1091,48.11,52488.01
PO007791,SUP019,PRD0003,WH06,20240311,20240415,20240412,811,811,308.62,250290.82
PO007792,SUP010,PRD0010,WH04,20241004,20241024,20241022,954,954,42.31,40363.74
PO007793,SUP020,PRD0056,WH03,20250312,20250421,20250418,1354,956,111.86,151458.44
PO007794,SUP019,PRD0046,WH04,20250705,20250809,20250827,781,781,84.95,66345.95
PO007795,SUP002,PRD0076,WH06,20250930,20251019,20251026,167,167,354.24,59158.08
PO007796,SUP004,PRD0015,WH04,20240819,20240903,20240831,434,434,272.68,118343.12
PO007797,SUP022,PRD0037,WH04,20240923,20241002,20240929,423,423,361.55,152935.65
PO007798,SUP004,PRD0047,WH02,20250817,20250901,20250830,135,135,247.68,33436.8
PO007799,SUP013,PRD0009,WH01,20250416,20250428,20250425,166,166,129.79,21545.14
PO007800,SUP024,PRD0018,WH03,20240705,20240717,20240714,1484,1205,162.04,240467.36
PO007801,SUP008,PRD0006,WH03,20250410,20250421,20250420,583,583,208.45,121526.35
PO007802,SUP004,PRD0021,WH04,20240417,20240502,20240501,651,651,170.55,111028.05
PO007803,SUP021,PRD0049,WH04,20241101,20241121,20241121,1079,1079,239.5,258420.5
PO007804,SUP012,PRD0041,WH02,20240727,20240806,20240804,213,213,169.67,36139.71
PO007805,SUP017,PRD0066,WH01,20251105,20251114,20251112,1128,1128,261.8,295310.4
PO007806,SUP004,PRD0057,WH05,20240124,20240208,20240206,1106,1106,63.37,70087.22
PO007807,SUP024,PRD0018,WH04,20250805,20250817,20250814,596,596,162.04,96575.84
PO007808,SUP018,PRD0060,WH02,20240710,20240820,20240826,1442,1442,380.72,548998.24
PO007809,SUP010,PRD0058,WH03,20240125,20240214,20240211,1303,1303,293.23,382078.69
PO007810,SUP017,PRD0066,WH05,20250324,20250402,20250401,508,508,261.8,132994.4
PO007811,SUP020,PRD0055,WH03,20250406,20250516,20250514,1345,1345,270.14,363338.3
PO007812,SUP012,PRD0052,WH01,20240406,20240416,20240415,1004,1004,211.44,212285.76
PO007813,SUP024,PRD0079,WH03,20240127,20240208,20240205,472,472,124.03,58542.16
PO007814,SUP010,PRD0010,WH02,20240316,20240405,20240403,1225,1225,42.31,51829.75
PO007815,SUP020,PRD0056,WH01,20241005,20241114,20241130,518,518,111.86,57943.48
PO007816,SUP012,PRD0063,WH04,20240331,20240410,20240407,226,226,179.71,40614.46
PO007817,SUP005,PRD0013,WH02,20250423,20250505,20250504,1158,1158,127.58,147737.64
PO007818,SUP008,PRD0029,WH05,20240222,20240304,20240301,1473,1473,61.83,91075.59
PO007819,SUP024,PRD0050,WH03,20250620,20250702,20250630,1009,1009,105.09,106035.81
PO007820,SUP004,PRD0057,WH03,20250817,20250901,20250831,466,365,63.37,29530.42
PO007821,SUP010,PRD0058,WH01,20250502,20250522,20250520,1394,1394,293.23,408762.62
PO007822,SUP022,PRD0033,WH03,20251003,20251012,20251011,407,407,341.2,138868.4
PO007823,SUP005,PRD0013,WH01,20250930,20251012,20251012,795,795,127.58,101426.1
PO007824,SUP016,PRD0061,WH01,20240201,20240220,20240218,387,387,53.16,20572.92
PO007825,SUP002,PRD0035,WH04,20240820,20240908,20240906,69,69,152.58,10528.02
PO007826,SUP008,PRD0065,WH05,20250531,20250611,20250611,884,884,335.57,296643.88
PO007827,SUP018,PRD0060,WH05,20240818,20240928,20240928,1282,1282,380.72,488083.04
PO007828,SUP001,PRD0020,WH04,20250516,20250528,20250528,672,672,224.3,150729.6
PO007829,SUP005,PRD0007,WH02,20250610,20250622,20250620,144,144,22.74,3274.56
PO007830,SUP019,PRD0046,WH02,20251108,20251213,20251213,1335,1335,84.95,113408.25
PO007831,SUP019,PRD0046,WH01,20240812,20240916,20240916,684,684,84.95,58105.8
PO007832,SUP017,PRD0066,WH02,20240824,20240902,20240831,427,427,261.8,111788.6
PO007833,SUP004,PRD0057,WH02,20240117,20240201,20240131,435,395,63.37,27565.95
PO007834,SUP020,PRD0056,WH03,20240713,20240822,20240906,506,506,111.86,56601.16
PO007835,SUP004,PRD0021,WH03,20240709,20240724,20240724,556,556,170.55,94825.8
PO007836,SUP010,PRD0058,WH05,20241104,20241124,20241211,1346,1346,293.23,394687.58
PO007837,SUP004,PRD0057,WH04,20241013,20241028,20241025,588,588,63.37,37261.56
PO007838,SUP020,PRD0038,WH01,20250805,20250914,20250920,461,461,258.78,119297.58
PO007839,SUP005,PRD0068,WH02,20250610,20250622,20250621,439,439,364.7,160103.3
PO007840,SUP001,PRD0062,WH03,20250510,20250522,20250521,907,711,184.46,167305.22
PO007841,SUP002,PRD0072,WH03,20240104,20240123,20240122,722,722,84.7,61153.4
PO007842,SUP009,PRD0044,WH02,20241116,20241127,20241207,69,69,216.5,14938.5
PO007843,SUP023,PRD0008,WH05,20250511,20250522,20250520,806,806,300.7,242364.2
PO007844,SUP008,PRD0006,WH01,20240615,20240626,20240623,1167,1167,208.45,243261.15
PO007845,SUP004,PRD0015,WH05,20241015,20241030,20241029,561,561,272.68,152973.48
PO007846,SUP020,PRD0056,WH01,20250509,20250618,20250618,1374,1374,111.86,153695.64
PO007847,SUP008,PRD0029,WH02,20250624,20250705,20250703,801,801,61.83,49525.83
PO007848,SUP024,PRD0011,WH06,20250804,20250816,20250816,265,265,100.18,26547.7
PO007849,SUP012,PRD0041,WH02,20241019,20241029,20241028,1356,1356,169.67,230072.52
PO007850,SUP012,PRD0041,WH05,20240928,20241008,20241007,1307,1307,169.67,221758.69
PO007851,SUP001,PRD0020,WH06,20240917,20240929,20240926,552,552,224.3,123813.6
PO007852,SUP003,PRD0054,WH02,20250330,20250504,20250525,1444,1171,39.65,57254.6
PO007853,SUP019,PRD0003,WH02,20241012,20241116,20241114,355,355,308.62,109560.1
PO007854,SUP020,PRD0064,WH01,20240929,20241108,20241129,604,503,48.68,29402.72
PO007855,SUP019,PRD0003,WH05,20240424,20240529,20240617,1318,1318,308.62,406761.16
PO007856,SUP020,PRD0056,WH02,20241121,20241231,20241228,696,696,111.86,77854.56
PO007857,SUP012,PRD0063,WH04,20240610,20240620,20240619,1447,1447,179.71,260040.37
PO007858,SUP016,PRD0051,WH05,20241222,20250110,20250110,107,107,72.66,7774.62
PO007859,SUP025,PRD0075,WH03,20250827,20250906,20250904,186,186,246.56,45860.16
PO007860,SUP006,PRD0024,WH05,20250611,20250714,20250712,1397,999,214.65,299866.05
PO007861,SUP010,PRD0010,WH04,20241121,20241211,20241209,689,495,42.31,29151.59
PO007862,SUP008,PRD0065,WH06,20251026,20251106,20251126,1021,1021,335.57,342616.97
PO007863,SUP018,PRD0032,WH02,20251028,20251208,20251206,310,310,160.48,49748.8
PO007864,SUP008,PRD0030,WH01,20241029,20241109,20241108,80,80,65.68,5254.4
PO007865,SUP014,PRD0039,WH05,20250603,20250627,20250624,531,531,208.12,110511.72
PO007866,SUP012,PRD0041,WH01,20240820,20240830,20240830,232,232,169.67,39363.44
PO007867,SUP018,PRD0060,WH01,20250820,20250930,20250927,1099,882,380.72,418411.28
PO007868,SUP019,PRD0073,WH06,20240911,20241016,20241020,930,930,253.85,236080.5
PO007869,SUP018,PRD0060,WH01,20240624,20240804,20240801,840,803,380.72,319804.8
PO007870,SUP018,PRD0017,WH01,20240401,20240512,20240520,1144,1079,296.9,339653.6
PO007871,SUP005,PRD0007,WH02,20250726,20250807,20250805,1312,1312,22.74,29834.88
PO007872,SUP021,PRD0036,WH05,20240720,20240809,20240817,1333,1333,25.52,34018.16
PO007873,SUP013,PRD0053,WH05,20250707,20250719,20250716,1298,1298,241.84,313908.32
PO007874,SUP006,PRD0024,WH04,20240228,20240401,20240406,783,783,214.65,168070.95
PO007875,SUP005,PRD0007,WH03,20241206,20241218,20241215,1090,1090,22.74,24786.6
PO007876,SUP023,PRD0008,WH01,20241017,20241028,20241028,677,677,300.7,203573.9
PO007877,SUP016,PRD0061,WH05,20241025,20241113,20241112,52,52,53.16,2764.32
PO007878,SUP004,PRD0057,WH03,20240423,20240508,20240507,310,310,63.37,19644.7
PO007879,SUP013,PRD0053,WH01,20240220,20240303,20240301,1134,1134,241.84,274246.56
PO007880,SUP020,PRD0059,WH01,20240823,20241002,20240929,749,576,194.35,145568.15
PO007881,SUP004,PRD0021,WH05,20241115,20241130,20241130,953,953,170.55,162534.15
PO007882,SUP010,PRD0040,WH01,20250623,20250713,20250713,1274,1274,257.63,328220.62
PO007883,SUP006,PRD0004,WH04,20241110,20241213,20241213,161,161,19.78,3184.58
PO007884,SUP019,PRD0003,WH04,20240616,20240721,20240719,1385,1385,308.62,427438.7
PO007885,SUP017,PRD0066,WH05,20240627,20240706,20240706,1302,1302,261.8,340863.6
PO007886,SUP020,PRD0038,WH02,20250220,20250401,20250331,1440,1440,258.78,372643.2
PO007887,SUP008,PRD0006,WH01,20241023,20241103,20241101,573,573,208.45,119441.85
PO007888,SUP001,PRD0062,WH05,20250904,20250916,20250916,139,139,184.46,25639.94
PO007889,SUP003,PRD0054,WH02,20241026,20241130,20241204,1308,930,39.65,51862.2
PO007890,SUP019,PRD0073,WH01,20250120,20250224,20250224,292,292,253.85,74124.2
PO007891,SUP002,PRD0028,WH02,20240213,20240303,20240302,1023,1023,239.8,245315.4
PO007892,SUP012,PRD0052,WH01,20240511,20240521,20240520,761,761,211.44,160905.84
PO007893,SUP010,PRD0058,WH04,20250801,20250821,20250818,200,200,293.23,58646.0
PO007894,SUP004,PRD0021,WH04,20240822,20240906,20240903,1324,1324,170.55,225808.2
PO007895,SUP021,PRD0049,WH04,20241013,20241102,20241101,789,764,239.5,188965.5
PO007896,SUP021,PRD0036,WH05,20250205,20250225,20250223,1064,1064,25.52,27153.28
PO007897,SUP006,PRD0024,WH02,20240209,20240313,20240310,856,856,214.65,183740.4
PO007898,SUP008,PRD0030,WH04,20241210,20241221,20241218,1290,1290,65.68,84727.2
PO007899,SUP003,PRD0048,WH05,20240823,20240927,20241014,1034,1034,374.7,387439.8
PO007900,SUP005,PRD0068,WH06,20240411,20240423,20240421,1101,1101,364.7,401534.7
PO007901,SUP022,PRD0033,WH04,20241011,20241020,20241017,1071,1071,341.2,365425.2
PO007902,SUP016,PRD0051,WH01,20241030,20241118,20241118,1391,1391,72.66,101070.06
PO007903,SUP006,PRD0024,WH05,20240506,20240608,20240614,1123,1123,214.65,241051.95
PO007904,SUP002,PRD0035,WH05,20250104,20250123,20250210,584,584,152.58,89106.72
PO007905,SUP012,PRD0063,WH02,20250522,20250601,20250609,352,352,179.71,63257.92
PO007906,SUP004,PRD0015,WH02,20240630,20240715,20240721,878,878,272.68,239413.04
PO007907,SUP019,PRD0046,WH01,20251019,20251123,20251206,140,140,84.95,11893.0
PO007908,SUP018,PRD0060,WH04,20250220,20250402,20250413,1038,737,380.72,395187.36
PO007909,SUP003,PRD0002,WH03,20250609,20250714,20250712,637,637,270.53,172327.61
PO007910,SUP001,PRD0023,WH04,20240217,20240229,20240227,1386,1386,48.11,66680.46
PO007911,SUP022,PRD0033,WH05,20250605,20250614,20250612,1437,1437,341.2,490304.4
PO007912,SUP001,PRD0020,WH04,20240816,20240828,20240827,553,553,224.3,124037.9
PO007913,SUP006,PRD0034,WH02,20250427,20250530,20250527,1177,1177,103.51,121831.27
PO007914,SUP021,PRD0045,WH02,20250630,20250720,20250720,954,954,215.43,205520.22
PO007915,SUP001,PRD0067,WH06,20240619,20240701,20240630,249,249,100.13,24932.37
PO007916,SUP004,PRD0021,WH04,20240625,20240710,20240709,1374,1374,170.55,234335.7
PO007917,SUP021,PRD0045,WH03,20240210,20240301,20240306,1204,1204,215.43,259377.72
PO007918,SUP002,PRD0028,WH04,20250215,20250306,20250303,872,872,239.8,209105.6
PO007919,SUP018,PRD0032,WH04,20250610,20250721,20250806,796,796,160.48,127742.08
PO007920,SUP013,PRD0014,WH01,20241005,20241017,20241017,375,375,61.84,23190.0
PO007921,SUP012,PRD0063,WH05,20240419,20240429,20240427,1119,1119,179.71,201095.49
PO007922,SUP001,PRD0062,WH05,20240803,20240815,20240813,451,451,184.46,83191.46
PO007923,SUP018,PRD0016,WH06,20240930,20241110,20241108,1272,1272,234.54,298334.88
PO007924,SUP018,PRD0032,WH05,20250914,20251025,20251023,702,545,160.48,112656.96
PO007925,SUP020,PRD0038,WH06,20240325,20240504,20240519,155,116,258.78,40110.9
PO007926,SUP024,PRD0022,WH05,20240821,20240902,20240901,399,399,322.72,128765.28
PO007927,SUP001,PRD0023,WH05,20250309,20250321,20250318,755,755,48.11,36323.05
PO007928,SUP001,PRD0062,WH02,20240609,20240621,20240621,1438,1438,184.46,265253.48
PO007929,SUP018,PRD0017,WH04,20250824,20251004,20251002,1493,1493,296.9,443271.7
PO007930,SUP006,PRD0004,WH02,20250910,20251013,20251010,1121,1121,19.78,22173.38
PO007931,SUP008,PRD0043,WH02,20240915,20240926,20240926,992,992,379.8,376761.6
PO007932,SUP013,PRD0009,WH04,20250522,20250603,20250531,551,551,129.79,71514.29
PO007933,SUP020,PRD0078,WH06,20250529,20250708,20250715,194,194,256.38,49737.72
PO007934,SUP021,PRD0036,WH01,20250408,20250428,20250426,1065,1065,25.52,27178.8
PO007935,SUP020,PRD0078,WH06,20240506,20240615,20240612,390,390,256.38,99988.2
PO007936,SUP020,PRD0078,WH01,20240203,20240314,20240324,746,567,256.38,191259.48
PO007937,SUP004,PRD0012,WH02,20240824,20240908,20240906,709,709,75.81,53749.29
PO007938,SUP017,PRD0019,WH01,20240330,20240408,20240422,1016,1016,382.47,388589.52
PO007939,SUP021,PRD0049,WH05,20240717,20240806,20240804,1204,851,239.5,288358.0
PO007940,SUP020,PRD0064,WH06,20250310,20250419,20250416,480,480,48.68,23366.4
PO007941,SUP020,PRD0056,WH05,20250204,20250316,20250316,248,248,111.86,27741.28
